price,datetime
2740.3865429063,2025-02-20 23:59:59.999
2659.6555266804,2025-02-21 23:59:59.999
2764.0293093467,2025-02-22 23:59:59.999
2821.3102005204,2025-02-23 23:59:59.999
2513.8211930964,2025-02-24 23:59:59.999
2493.592433124,2025-02-25 23:59:59.999
2331.4526094027,2025-02-26 23:59:59.999
2305.4843934633,2025-02-27 23:59:59.999
2237.9052417047,2025-02-28 23:59:59.999
2216.6433281519,2025-03-01 23:59:59.999
2519.6944727218,2025-03-02 23:59:59.999
2145.5738939222,2025-03-03 23:59:59.999
2170.015168597,2025-03-04 23:59:59.999
2241.9773218864,2025-03-05 23:59:59.999
2202.4768379958,2025-03-06 23:59:59.999
2138.9874273084,2025-03-07 23:59:59.999
2201.5102217124,2025-03-08 23:59:59.999
2015.5091088434,2025-03-09 23:59:59.999
1861.1513909157,2025-03-10 23:59:59.999
1919.8449490468,2025-03-11 23:59:59.999
1908.9826851467,2025-03-12 23:59:59.999
1862.9696474371,2025-03-13 23:59:59.999
1909.4675210747,2025-03-14 23:59:59.999
1937.3946766174,2025-03-15 23:59:59.999
1887.4350177086,2025-03-16 23:59:59.999
1927.0029027556,2025-03-17 23:59:59.999
1932.5434086744,2025-03-18 23:59:59.999
2057.7491339808,2025-03-19 23:59:59.999
1982.0998943118,2025-03-20 23:59:59.999
1964.8474809995,2025-03-21 23:59:59.999
1980.0378088165,2025-03-22 23:59:59.999
2005.2992309006,2025-03-23 23:59:59.999
2077.4790642279,2025-03-24 23:59:59.999
2067.7642367492,2025-03-25 23:59:59.999
2009.1893459796,2025-03-26 23:59:59.999
2002.357436246,2025-03-27 23:59:59.999
1895.5028729189,2025-03-28 23:59:59.999
1827.3203233799,2025-03-29 23:59:59.999
1806.2186461858,2025-03-30 23:59:59.999
1823.4800048352,2025-03-31 23:59:59.999
1905.4914001311,2025-04-01 23:59:59.999
1795.3132055131,2025-04-02 23:59:59.999
1815.6372608262,2025-04-03 23:59:59.999
1815.3352305868,2025-04-04 23:59:59.999
1805.9732407073,2025-04-05 23:59:59.999
1576.7280882451,2025-04-06 23:59:59.999
1555.2409524507,2025-04-07 23:59:59.999
1472.553129615,2025-04-08 23:59:59.999
1668.0400320881,2025-04-09 23:59:59.999
1522.5187737981,2025-04-10 23:59:59.999
1567.1498414994,2025-04-11 23:59:59.999
1643.528527036,2025-04-12 23:59:59.999
1596.6857525708,2025-04-13 23:59:59.999
1622.7698983048,2025-04-14 23:59:59.999
1588.6324584921,2025-04-15 23:59:59.999
1578.1053743846,2025-04-16 23:59:59.999
1582.5483016142,2025-04-17 23:59:59.999
1588.9246734554,2025-04-18 23:59:59.999
1612.9228087159,2025-04-19 23:59:59.999
1587.5142283326,2025-04-20 23:59:59.999
1579.734555934,2025-04-21 23:59:59.999
1757.3317029388,2025-04-22 23:59:59.999
1796.1041889031,2025-04-23 23:59:59.999
1769.8316871227,2025-04-24 23:59:59.999
1786.6344969706,2025-04-25 23:59:59.999
1821.8811558834,2025-04-26 23:59:59.999
1792.8650336325,2025-04-27 23:59:59.999
1798.8517797249,2025-04-28 23:59:59.999
1799.1756569895,2025-04-29 23:59:59.999
1793.7753622537,2025-04-30 23:59:59.999
1839.2215835716,2025-05-01 23:59:59.999
1842.7078282867,2025-05-02 23:59:59.999
1833.8397115605,2025-05-03 23:59:59.999
1808.5942798561,2025-05-04 23:59:59.999
1819.6974998047,2025-05-05 23:59:59.999
1815.087467964,2025-05-06 23:59:59.999
1811.6066452415,2025-05-07 23:59:59.999
2206.5146753165,2025-05-08 23:59:59.999
2345.5072621678,2025-05-09 23:59:59.999
2582.422704863,2025-05-10 23:59:59.999
2510.237906047,2025-05-11 23:59:59.999
2496.3976889157,2025-05-12 23:59:59.999
2680.129604376,2025-05-13 23:59:59.999
2610.063120705,2025-05-14 23:59:59.999
2546.8568767538,2025-05-15 23:59:59.999
2536.2975988505,2025-05-16 23:59:59.999
2475.7544701497,2025-05-17 23:59:59.999
2498.2335542663,2025-05-18 23:59:59.999
2529.1666716605,2025-05-19 23:59:59.999
2524.1732121799,2025-05-20 23:59:59.999
2552.3472007855,2025-05-21 23:59:59.999
2664.1570470923,2025-05-22 23:59:59.999
2526.4419813074,2025-05-23 23:59:59.999
2530.6462312159,2025-05-24 23:59:59.999
2551.7638148435,2025-05-25 23:59:59.999
2564.1384181332,2025-05-26 23:59:59.999
2663.0697270642,2025-05-27 23:59:59.999
2682.2128400301,2025-05-28 23:59:59.999
2632.6548758292,2025-05-29 23:59:59.999
2529.9436479287,2025-05-30 23:59:59.999
2529.0873780335,2025-05-31 23:59:59.999
2536.2663088146,2025-06-01 23:59:59.999
2607.0974987606,2025-06-02 23:59:59.999
2593.2802593803,2025-06-03 23:59:59.999
2608.6430329852,2025-06-04 23:59:59.999
2416.2855921517,2025-06-05 23:59:59.999
2477.1948101373,2025-06-06 23:59:59.999
2526.5053936495,2025-06-07 23:59:59.999
2510.7870002709,2025-06-08 23:59:59.999
2681.5171951808,2025-06-09 23:59:59.999
2813.5174722242,2025-06-10 23:59:59.999
2773.5293199848,2025-06-11 23:59:59.999
2651.7952388213,2025-06-12 23:59:59.999
2579.486038699,2025-06-13 23:59:59.999
2533.4441915193,2025-06-14 23:59:59.999
2546.8371588019,2025-06-15 23:59:59.999
2540.6050663562,2025-06-16 23:59:59.999
2510.7614921028,2025-06-17 23:59:59.999
2524.3015307665,2025-06-18 23:59:59.999
2521.6536702769,2025-06-19 23:59:59.999
2407.3042762144,2025-06-20 23:59:59.999
2300.4956387858,2025-06-21 23:59:59.999
2228.213144898,2025-06-22 23:59:59.999
2421.8248913869,2025-06-23 23:59:59.999
2448.0088600947,2025-06-24 23:59:59.999
2419.3102483686,2025-06-25 23:59:59.999
2416.146699528,2025-06-26 23:59:59.999
2423.8668437067,2025-06-27 23:59:59.999
2437.1094865049,2025-06-28 23:59:59.999
2500.9600353849,2025-06-29 23:59:59.999
2486.4643327619,2025-06-30 23:59:59.999
2405.7928401072,2025-07-01 23:59:59.999
2571.3354950049,2025-07-02 23:59:59.999
2591.0072738951,2025-07-03 23:59:59.999
2508.5182007331,2025-07-04 23:59:59.999
